"chainid","lastupdatedate","subchainid","storeid","bikoretno","storetype","chainname","subchainname","storename","address","city","zipcode","xmldocversion","lastupdatetime","latitude","longitude","address.full","chainname_en","provider"
7290027600007,"06/07/2015",2,105,7,1,"שופרסל","שופרסל דיל","דיל פ""ת- אליעזר פרדימן","אליעזר פרידמן 9","פתח תקוה","4941916",NA,NA,32.0794569,34.9025971,"אליעזר פרידמן 9,פתח תקוה","shufersal","private"
7290027600007,"06/07/2015",4,106,7,1,"שופרסל","שופרסל דיל אקסטרא","דיל אקסטרה נס ציונה הפטי","הפטיש 8,א.ת.","נס ציונה","7404730",NA,NA,31.932111,34.801327,"הפטיש 8,א.ת.,נס ציונה","shufersal","private"
7290027600007,"06/07/2015",1,109,7,1,"שופרסל","שופרסל שלי","שלי ראש העין- ז'בוטינסקי","גבעת טל","ראש העין","4857301",NA,NA,32.096187,34.962435,"גבעת טל,ראש העין","shufersal","private"
7290027600007,"06/07/2015",6,111,7,1,"שופרסל","יש חסד","יש חסד טבריה עלית-לב האג","לב האגם 10","טבריה","14431",NA,NA,32.795859,35.530973,"לב האגם 10,טבריה","shufersal","private"
7290027600007,"06/07/2015",1,112,7,1,"שופרסל","שופרסל שלי","שלי.רחובות ההולנדית","הר הצופים","רחובות","",NA,NA,31.8934331,34.7814595,"הר הצופים,רחובות","shufersal","private"
7290027600007,"06/07/2015",2,114,7,1,"שופרסל","שופרסל דיל","דיל ירושלים- גילה","צביה ויצחק 17","ירושלים","9384014",NA,NA,31.7319375,35.1873596,"צביה ויצחק 17,ירושלים","shufersal","private"
7290027600007,"06/07/2015",1,116,7,1,"שופרסל","שופרסל שלי","שלי גבעתיים- מכתש","בורוכוב 54","גבעתיים","5322205",NA,NA,32.0791347,34.8100546,"בורוכוב 54,גבעתיים","shufersal","private"
7290027600007,"06/07/2015",2,119,7,1,"שופרסל","שופרסל דיל","דיל מודיעין- סנטר","צאלון   21","מודיעין","",NA,NA,31.9056967,35.0166939,"צאלון   21,מודיעין","shufersal","private"
7290027600007,"06/07/2015",4,120,7,1,"שופרסל","שופרסל דיל אקסטרא","דיל אקסטרה  חולון-המרכבה","המרכבה 9","חולון","5885107",NA,NA,32.0169349,34.8067142,"המרכבה 9,חולון","shufersal","private"
7290027600007,"06/07/2015",2,122,7,1,"שופרסל","שופרסל דיל","דיל יבנה- ברוש דרך הים","דרך הים 3","יבנה","8157014",NA,NA,31.8904146,34.7841944,"דרך הים 3,יבנה","shufersal","private"
7290027600007,"06/07/2015",2,123,7,1,"שופרסל","שופרסל דיל","דיל חולון- גולדה","גולדה מאיר  7","חולון","5839101",NA,NA,32.0124866,34.779369,"גולדה מאיר  7,חולון","shufersal","private"
7290027600007,"06/07/2015",2,125,7,1,"שופרסל","שופרסל דיל","דיל הרצליה- המנופים","המנופים 9","הרצליה","4672555",NA,NA,32.1602492,34.8081319,"המנופים 9,הרצליה","shufersal","private"
7290027600007,"06/07/2015",2,128,7,1,"שופרסל","שופרסל דיל","דיל טירת הכרמל- נחום חת","נחום חת 5","טירת הכרמל","35085",NA,NA,32.7845233,34.9574308,"נחום חת 5,טירת הכרמל","shufersal","private"
7290027600007,"06/07/2015",2,130,7,1,"שופרסל","שופרסל דיל","דיל נתניה- קלאוזנר עמליה","קלאוזנר 1","נתניה","",NA,NA,32.3065412,34.872107,"קלאוזנר 1,נתניה","shufersal","private"
7290027600007,"06/07/2015",2,132,7,1,"שופרסל","שופרסל דיל","דיל ת""א- השלום","דרך מנחם בגין132","תל אביב","6701101",NA,NA,32.074573,34.7918101,"דרך מנחם בגין132,תל אביב","shufersal","private"
7290027600007,"06/07/2015",2,134,7,1,"שופרסל","שופרסל דיל","דיל מודיעין- ישפרו סנטר","ישפרו סנטר","מודיעין","",NA,NA,31.890256,34.965475,"ישפרו סנטר,מודיעין","shufersal","private"
7290027600007,"06/07/2015",2,135,7,1,"שופרסל","שופרסל דיל","דיל אשקלון- פאור סנטר","צומת כפר סילבר","אשקלון","7929500",NA,NA,31.674518,34.608998,"צומת כפר סילבר,אשקלון","shufersal","private"
7290027600007,"06/07/2015",2,139,7,1,"שופרסל","שופרסל דיל","דיל צפת-  דובק ויצמן","ויצמן 20","צפת","1321736",NA,NA,32.9572232,35.4969772,"ויצמן 20,צפת","shufersal","private"
7290027600007,"06/07/2015",2,142,7,1,"שופרסל","שופרסל דיל","דיל זכרון- המייסדים","המייסדים","זכרון יעקב","3095067",NA,NA,32.5729544,34.9540314,"המייסדים,זכרון יעקב","shufersal","private"
7290027600007,"06/07/2015",2,144,7,1,"שופרסל","שופרסל דיל","דיל שבירו כפר סבא","רפפורט 6","כפר סבא","",NA,NA,32.1924517,34.8919023,"רפפורט 6,כפר סבא","shufersal","private"
7290027600007,"06/07/2015",4,149,7,1,"שופרסל","שופרסל דיל אקסטרא","דיל אקסטרה נצרת  הר יונה","המעין 2","נצרת עילית","1780004",NA,NA,32.7190323,35.3342878,"המעין 2,נצרת עילית","shufersal","private"
7290027600007,"06/07/2015",2,151,7,1,"שופרסל","שופרסל דיל","דיל רעננה- קניון רננים","רח.המלאכה 2","רעננה","4366101",NA,NA,32.1971757,34.8780613,"רח.המלאכה 2,רעננה","shufersal","private"
7290027600007,"06/07/2015",2,153,7,1,"שופרסל","שופרסל דיל","דיל אופקים- ז'בוטינסקי","זבוטינסקי 25","אופקים","8759908",NA,NA,31.3177262,34.6263241,"זבוטינסקי 25,אופקים","shufersal","private"
7290027600007,"06/07/2015",7,154,7,1,"שופרסל","שופרסל אקספרס","אקספרס קריית אונו","ההגנה 1","קרית אונו","",NA,NA,32.0648357,34.8477035,"ההגנה 1,קרית אונו","shufersal","private"
7290027600007,"06/07/2015",2,159,7,1,"שופרסל","שופרסל דיל","דיל רמת הנשיא חיפה","שלמה המלך 55","חיפה","",NA,NA,32.8114071,34.9602106,"שלמה המלך 55,חיפה","shufersal","private"
7290027600007,"06/07/2015",1,160,7,1,"שופרסל","שופרסל שלי","שלי רמת גן- הירדן","הירדן 29","רמת גן","5233317",NA,NA,32.0663212,34.8285072,"הירדן 29,רמת גן","shufersal","private"
7290027600007,"06/07/2015",2,163,7,1,"שופרסל","שופרסל דיל","דיל שדרות- הפלדה","הפלדה קניון אחים","שדרות","80100",NA,NA,31.5214079,34.595511,"הפלדה קניון אחים,שדרות","shufersal","private"
7290027600007,"06/07/2015",1,164,7,1,"שופרסל","שופרסל שלי","שלי רמת גן- ביאליק","רח. ביאליק 76","רמת גן","5244136",NA,NA,32.0855248,34.8112233,"רח. ביאליק 76,רמת גן","shufersal","private"
7290027600007,"06/07/2015",2,167,7,1,"שופרסל","שופרסל דיל","דיל ראשל""צ- הלח""י","הלח""י 8","ראשוןלציון","7570689",NA,NA,31.9874013,34.765597,"הלח""י 8,ראשוןלציון","shufersal","private"
7290027600007,"06/07/2015",1,168,7,1,"שופרסל","שופרסל שלי","שלי אשדוד- כינרת","שכונת י""א כנרת","אשדוד","7770071",NA,NA,31.78197,34.6330254,"שכונת י""א כנרת,אשדוד","shufersal","private"
7290027600007,"06/07/2015",2,174,7,1,"שופרסל","שופרסל דיל","דיל ערד- קניון","הקנאים 29","ערד","8902342",NA,NA,31.260045,35.2081206,"הקנאים 29,ערד","shufersal","private"
7290027600007,"06/07/2015",1,175,7,1,"שופרסל","שופרסל שלי","שלי טבריה","הבנים 6","טבריה","1420168",NA,NA,32.7877918,35.5405637,"הבנים 6,טבריה","shufersal","private"
7290027600007,"06/07/2015",2,180,7,1,"שופרסל","שופרסל דיל","דיל ק.מוצקין- בן גוריון","שד' בן גוריון 84","קרית מוצקין","2642439",NA,NA,32.8399731,35.0803289,"שד' בן גוריון 84,קרית מוצקין","shufersal","private"
7290027600007,"06/07/2015",2,183,7,1,"שופרסל","שופרסל דיל","דיל אשדוד- הרצל","רח' הרצל 1","אשדוד","7745401",NA,NA,31.7894592,34.7126269,"רח' הרצל 1,אשדוד","shufersal","private"
7290027600007,"06/07/2015",1,185,7,1,"שופרסל","שופרסל שלי","שלי אילתהקניון האדום","הקניון האדום","אילת","8801401",NA,NA,29.557669,34.951925,"הקניון האדום,אילת","shufersal","private"
7290027600007,"06/07/2015",2,187,7,1,"שופרסל","שופרסל דיל","דיל קרית שמונה- הנשיא","הנשיא 4","קרית-שמונה","1102632",NA,NA,33.221339,35.5761505,"הנשיא 4,קרית-שמונה","shufersal","private"
7290027600007,"06/07/2015",2,190,7,1,"שופרסל","שופרסל דיל","דיל חצור- הגלילית","קניון גליל עליון","חצור-הגלילית","1030000",NA,NA,32.980382,35.543548,"קניון גליל עליון,חצור-הגלילית","shufersal","private"
7290027600007,"06/07/2015",2,191,7,1,"שופרסל","שופרסל דיל","דיל אריאל- דרך עפרון","דרך עפרון 14","אריאל","4070913",NA,NA,32.1033054,35.1722255,"דרך עפרון 14,אריאל","shufersal","private"
7290027600007,"06/07/2015",1,196,7,1,"שופרסל","שופרסל שלי","שלי-אבן גבירול","אבן גבירול 124","תל-אביב","6203854",NA,NA,32.0870142,34.7821886,"אבן גבירול 124,תל-אביב","shufersal","private"
7290027600007,"06/07/2015",2,197,7,1,"שופרסל","שופרסל דיל","דיל נהריה- מבואות","מזרעה,חאמד סנטר","נהריה","2244743",NA,NA,33.0085361,35.0980514,"מזרעה,חאמד סנטר,נהריה","shufersal","private"
7290027600007,"06/07/2015",2,199,7,1,"שופרסל","שופרסל דיל","דיל בת ים- בלפור","בלפור 25","בת ים","0",NA,NA,32.0288965,34.7450832,"בלפור 25,בת ים","shufersal","private"
7290027600007,"06/07/2015",2,205,7,1,"שופרסל","שופרסל דיל","דיל יהוד- אלטלף","אלטלף 4 א.ת יהוד","יהוד","5621604",NA,NA,32.0337099,34.8927615,"אלטלף 4 א.ת יהוד,יהוד","shufersal","private"
7290027600007,"06/07/2015",1,207,7,1,"שופרסל","שופרסל שלי","שלי אור יהודה-אליהו סעדו","אליהו סעדון 128","אור יהודה","6039727",NA,NA,32.0259424,34.8592267,"אליהו סעדון 128,אור יהודה","shufersal","private"
7290027600007,"06/07/2015",2,209,7,1,"שופרסל","שופרסל דיל","דיל אשקלון- רוטשילד","אדמונד רוטשילד 8","אשקלון","7822602",NA,NA,31.6879189,34.5791804,"אדמונד רוטשילד 8,אשקלון","shufersal","private"
7290027600007,"06/07/2015",2,211,7,1,"שופרסל","שופרסל דיל","דיל כרמיאל- אזור התעשיה","א.ת חוצות כרמיאל","כרמיאל","2165006",NA,NA,32.927265,35.325481,"א.ת חוצות כרמיאל,כרמיאל","shufersal","private"
7290027600007,"06/07/2015",1,212,7,1,"שופרסל","שופרסל שלי","שלי חיפה- ורדיה","ורדיה 10","חיפה","3465710",NA,NA,32.7948448,34.995906,"ורדיה 10,חיפה","shufersal","private"
7290027600007,"06/07/2015",2,214,7,1,"שופרסל","שופרסל דיל","דיל קרית גת- מלכי ישראל","מלכי ישראל 178","קרית גת","8205002",NA,NA,31.6036056,34.7590216,"מלכי ישראל 178,קרית גת","shufersal","private"
7290027600007,"06/07/2015",2,218,7,1,"שופרסל","שופרסל דיל","דיל עפולה- יצחק רבין","שד' יצחק רבין 5","עפולה","1834171",NA,NA,32.6204398,35.3117988,"שד' יצחק רבין 5,עפולה","shufersal","private"
7290027600007,"06/07/2015",6,219,7,1,"שופרסל","יש חסד","יש חסד בני ברק- עזרא","עזרה בני ברק","בני ברק","5155103",NA,NA,32.084932,34.835226,"עזרה בני ברק,בני ברק","shufersal","private"
7290027600007,"06/07/2015",1,220,7,1,"שופרסל","שופרסל שלי","שלי אשקלון- כיכר צפניה","מרכזון מסחר רחל","אשקלון","7843110",NA,NA,31.6687885,34.5742523,"מרכזון מסחר רחל,אשקלון","shufersal","private"
7290027600007,"06/07/2015",2,222,7,1,"שופרסל","שופרסל דיל","דיל רמות ב""ש ב'","הערים התאומות 28","באר שבע","",NA,NA,31.2824239,34.7991,"הערים התאומות 28,באר שבע","shufersal","private"
7290027600007,"06/07/2015",7,223,7,1,"שופרסל","שופרסל אקספרס","אקספרס ראשל""צ- פיינשטיין","פינשטיין27","ראשון לציון","",NA,NA,31.9521174,34.8109934,"פינשטיין27,ראשון לציון","shufersal","private"
7290027600007,"06/07/2015",7,224,7,1,"שופרסל","שופרסל אקספרס","אקספרס ראשל""צ-נווה דקלים","נווה דקלים 44","ראשון לציון","",NA,NA,31.9793824,34.7607196,"נווה דקלים 44,ראשון לציון","shufersal","private"
7290027600007,"06/07/2015",2,226,7,1,"שופרסל","שופרסל דיל","דיל כרמיאל","ההגנה 2","כרמיאל","",NA,NA,32.9042235,35.2814448,"ההגנה 2,כרמיאל","shufersal","private"
7290027600007,"06/07/2015",2,227,7,1,"שופרסל","שופרסל דיל","דיל-איקאה קרית אתא","דרך חיפה 52","קרית אתא","",NA,NA,32.8086571,35.0755753,"דרך חיפה 52,קרית אתא","shufersal","private"
7290027600007,"06/07/2015",1,228,7,1,"שופרסל","שופרסל שלי","שלי בנימינה - הגביע","הגביע 1","בנימינה","3056601",NA,NA,32.5177567,34.940729,"הגביע 1,בנימינה","shufersal","private"
7290027600007,"06/07/2015",2,229,7,1,"שופרסל","שופרסל דיל","דיל ת""א- יגאל אלון","יגאל אלון 76","תל אביב","6706701",NA,NA,32.0652223,34.7925402,"יגאל אלון 76,תל אביב","shufersal","private"
7290027600007,"06/07/2015",1,230,7,1,"שופרסל","שופרסל שלי","שלי כ""ס- ויצמן","ויצמן 29","כפר סבא","4435227",NA,NA,32.1775281,34.8989951,"ויצמן 29,כפר סבא","shufersal","private"
7290027600007,"06/07/2015",1,6,7,1,"שופרסל","שופרסל שלי","שלי חולון- קוגל","שד' קוגל 40","חולון","5825816",NA,NA,32.0236437,34.7743965,"שד' קוגל 40,חולון","shufersal","private"
7290027600007,"06/07/2015",4,138,7,1,"שופרסל","שופרסל דיל אקסטרא","דיל אקסטרה ב""ש-סולל בונה","סולל בונה 2","באר שבע","",NA,NA,31.223593,34.803856,"סולל בונה 2,באר שבע","shufersal","private"
7290027600007,"06/07/2015",2,141,7,1,"שופרסל","שופרסל דיל","דיל יוקנעם- שדרות רבין","שדרות רבין 9","יקנעם","2060000",NA,NA,32.642743,35.0926372,"שדרות רבין 9,יקנעם","shufersal","private"
7290027600007,"06/07/2015",1,146,7,1,"שופרסל","שופרסל שלי","שלי גבעתיים- הסתדרות","הסתדרות 27","גבעתיים","5358503",NA,NA,32.061255,34.8116947,"הסתדרות 27,גבעתיים","shufersal","private"
7290027600007,"06/07/2015",2,152,7,1,"שופרסל","שופרסל דיל","דיל ערד- ישפרו המנוף","המנוף 7","ערד","8909460",NA,NA,31.2476545,35.1961427,"המנוף 7,ערד","shufersal","private"
7290027600007,"06/07/2015",2,155,7,1,"שופרסל","שופרסל דיל","דיל צור יגאל- מרכז מסחרי","מרכז מסחרי","צור-יגאל","4486400",NA,NA,32.2173647,34.9866625,"מרכז מסחרי,צור-יגאל","shufersal","private"
7290027600007,"06/07/2015",5,161,7,1,"שופרסל","יש בשכונה","יש יהוד- ויצמן","וייצמן 55","יהוד","5624210",NA,NA,32.0340684,34.8928431,"וייצמן 55,יהוד","shufersal","private"
7290027600007,"06/07/2015",4,166,7,1,"שופרסל","שופרסל דיל אקסטרא","דיל אקסטרה  אשדוד- הבושם","הבושם 7 א.ת. קלה","אשדוד","7761007",NA,NA,31.804381,34.655314,"הבושם 7 א.ת. קלה,אשדוד","shufersal","private"
7290027600007,"06/07/2015",2,177,7,1,"שופרסל","שופרסל דיל","דיל מצפה רמון- בן גוריון","מרכז מסחרי","מצפה-רמון","8060000",NA,NA,30.612503,34.803422,"מרכז מסחרי,מצפה-רמון","shufersal","private"
7290027600007,"06/07/2015",2,181,7,1,"שופרסל","שופרסלדיל","דיל אשקלון- רמז","דוד רמז 39","אשקלון","7853339",NA,NA,31.668531,34.5844028,"דוד רמז 39,אשקלון","shufersal","private"
7290027600007,"06/07/2015",2,182,7,1,"שופרסל","שופרסל דיל","דיל דימונה- גולדה מאיר","גולדה מאיר 1","דימונה","86000",NA,NA,31.0739807,35.0316057,"גולדה מאיר 1,דימונה","shufersal","private"
7290027600007,"06/07/2015",1,11,7,1,"שופרסל","שופרסל שלי","שלי ת""א- נורדאו","אבן גבירול 157","תל אביב","6203719",NA,NA,32.0912904,34.7828509,"אבן גבירול 157,תל אביב","shufersal","private"
7290027600007,"06/07/2015",2,18,7,1,"שופרסל","שופרסל דיל","דיל חולון-קרן היסוד","קרן היסוד 1 ק.שר","חולון","5848930",NA,NA,32.015833,34.787384,"קרן היסוד 1 ק.שר,חולון","shufersal","private"
7290027600007,"06/07/2015",1,27,7,1,"שופרסל","שופרסל שלי","שלי רעננה- אחוזה","אחוזה 82","רעננה","4320945",NA,NA,32.1795509,34.8791198,"אחוזה 82,רעננה","shufersal","private"
7290027600007,"06/07/2015",1,31,7,1,"שופרסל","שופרסל שלי","שלי קרית ים- ז'בוטינסקי","ז'בוטיסקי/שד' ים","קרית ים","2901711",NA,NA,32.8397855,35.0637257,"ז'בוטיסקי/שד' ים,קרית ים","shufersal","private"
7290027600007,"06/07/2015",1,33,7,1,"שופרסל","שופרסל שלי","שלי חיפה- סטלה","טשרניחובסקי/35","חיפה","3570323",NA,NA,32.8199206,34.9743882,"טשרניחובסקי/35,חיפה","shufersal","private"
7290027600007,"06/07/2015",1,34,7,1,"שופרסל","שופרסל שלי","שלי רמת השרון- סוקולוב","סוקולוב 48","רמת-השרון","4723514",NA,NA,32.1435972,34.8376582,"סוקולוב 48,רמת-השרון","shufersal","private"
7290027600007,"06/07/2015",2,184,7,1,"שופרסל","שופרסל דיל","דילראשל""צ- זבוטינסקי","זבוטינסקי 16","ראשון לציון","",NA,NA,31.9626325,34.8002609,"זבוטינסקי 16,ראשון לציון","shufersal","private"
7290027600007,"06/07/2015",2,188,7,1,"שופרסל","שופרסל דיל","דיל ירוחם- צבי בורנשטיין","צבי בורנשטין","ירוחם","8050000",NA,NA,30.987806,34.928828,"צבי בורנשטין,ירוחם","shufersal","private"
7290027600007,"06/07/2015",1,193,7,1,"שופרסל","שופרסל שלי","שלי ראשל""צ- מזרח","שד' יעקב 50","ראשון לציון","7550903",NA,NA,31.9543371,34.8215084,"שד' יעקב 50,ראשון לציון","shufersal","private"
7290027600007,"06/07/2015",2,195,7,1,"שופרסל","שופרסל דיל","דיל קריון- דרך עכו","דרך עכו  192","קרית ביאליק","2723211",NA,NA,32.8421149,35.0888227,"דרך עכו  192,קרית ביאליק","shufersal","private"
7290027600007,"06/07/2015",2,198,7,1,"שופרסל","שופרסל דיל","דיל מישור אדומים- נביעות","נביעות 2","מעלה אדומים","9801459",NA,NA,31.7852978,35.3341628,"נביעות 2,מעלה אדומים","shufersal","private"
7290027600007,"06/07/2015",2,203,7,1,"שופרסל","שופרסל דיל","דיל רמלה לוד- הצופית","הצופית 40","רמלה","",NA,NA,31.0733155,34.8396061,"הצופית 40,רמלה","shufersal","private"
7290027600007,"06/07/2015",2,208,7,1,"שופרסל","שופרסל דיל","דיל אילת נחל אורה","ירושלים השלמה 52","אילת","",NA,NA,29.5642188,34.9452554,"ירושלים השלמה 52,אילת","shufersal","private"
7290027600007,"06/07/2015",2,210,7,1,"שופרסל","שופרסל דיל","דיל ראשל""צ- שמוטקין","שמוטקין 30","ראשון לציון","7536333",NA,NA,31.9781417,34.8127739,"שמוטקין 30,ראשון לציון","shufersal","private"
7290027600007,"06/07/2015",2,244,7,1,"שופרסל","שופרסל דיל","דיל גלילות רמת השרון","צומת גלילות","רמת השרון","47100",NA,NA,32.138564,34.818979,"צומת גלילות,רמת השרון","shufersal","private"
7290027600007,"06/07/2015",1,247,7,1,"שופרסל","שופרסל שלי","שלי חולון- רבינוביץ","רבינוביץ 58","חולון","5867256",NA,NA,31.9970115,34.7738974,"רבינוביץ 58,חולון","shufersal","private"
7290027600007,"06/07/2015",2,249,7,1,"שופרסל","שופרסל דיל","דיל נתניה- פולג","גיבורי ישראל 5","נתניה","4250409",NA,NA,32.2762486,34.8597243,"גיבורי ישראל 5,נתניה","shufersal","private"
7290027600007,"06/07/2015",2,260,7,1,"שופרסל","שופרסל דיל","דיל ירושלים-קניון תלפיות","האומן 17","ירושלים","9342111",NA,NA,31.7512745,35.2088486,"האומן 17,ירושלים","shufersal","private"
7290027600007,"06/07/2015",2,276,7,1,"שופרסל","שופרסל דיל","דיל אמט""ל רחובות","רח משה יתום  46","רחובות","76396",NA,NA,31.890702,34.7881781,"רח משה יתום  46,רחובות","shufersal","private"
7290027600007,"06/07/2015",2,283,7,1,"שופרסל","שופרסל דיל","דיל קרית עקרון- ביל""ו","מ.תדיראן,ק.עקרון","רחובות","7692000",NA,NA,31.892773,34.811272,"מ.תדיראן,ק.עקרון,רחובות","shufersal","private"
7290027600007,"06/07/2015",6,295,7,1,"שופרסל","יש חסד","יש חסד בני ברק-שלמה המלך","שלמה המלך   12","בני ברק","5155205",NA,NA,32.078581,34.8406846,"שלמה המלך   12,בני ברק","shufersal","private"
7290027600007,"06/07/2015",7,296,7,1,"שופרסל","שופרסל אקספרס","אקספרס פ""ת רחל המשוררת","רחל המשוררת 29","פתח תקוה","",NA,NA,32.0841187,34.8954631,"רחל המשוררת 29,פתח תקוה","shufersal","private"
7290027600007,"06/07/2015",6,300,7,1,"שופרסל","יש חסד","יש חסד בארות יצחק- פאוור","בארות יצחק","בארות יצחק","",NA,NA,32.039916,34.911903,"בארות יצחק,בארות יצחק","shufersal","private"
7290027600007,"06/07/2015",7,304,7,1,"שופרסל","שופרסל אקספרס","אקספרס קריית חיים","ציזלינג אהרון 24","קרית חיים","2627012",NA,NA,32.8227228,35.0756311,"ציזלינג אהרון 24,קרית חיים","shufersal","private"
7290027600007,"06/07/2015",5,307,7,1,"שופרסל","יש בשכונה","יש קרית אתא- זבולון"," רח.זבולון 4","קרית אתא","2806007",NA,NA,32.8058951,35.1034924," רח.זבולון 4,קרית אתא","shufersal","private"
7290027600007,"06/07/2015",1,308,7,1,"שופרסל","שופרסל שלי","שלי קרית אתא- איינשטין","איינשטיין 20","קרית אתא","2805152",NA,NA,32.8136307,35.1157958,"איינשטיין 20,קרית אתא","shufersal","private"
7290027600007,"06/07/2015",7,311,7,1,"שופרסל","שופרסל אקספרס","אקספרס רחובות- בוסתנאי","בוסתנאי 14","רחובות","",NA,NA,31.9034934,34.8121462,"בוסתנאי 14,רחובות","shufersal","private"
7290027600007,"06/07/2015",1,313,7,1,"שופרסל","שופרסל שלי","שלי קרית חיים-אח""י אילת","שד.אח""י אילת 20","קרית חיים","2626907",NA,NA,32.8211491,35.0703188,"שד.אח""י אילת 20,קרית חיים","shufersal","private"
7290027600007,"06/07/2015",7,318,7,1,"שופרסל","שופרסל אקספרס","אקספרס חולון - וולפסון","הלוחמים 62","חולון","",NA,NA,32.0313773,34.7706954,"הלוחמים 62,חולון","shufersal","private"
7290027600007,"06/07/2015",7,325,7,1,"שופרסל","שופרסל אקספרס","אקספרס ששתהימים נס ציונ"," - בקרוב -","נס ציונה","",NA,NA,31.932111,34.801327," - בקרוב -,נס ציונה","shufersal","private"
7290027600007,"06/07/2015",7,327,7,1,"שופרסל","שופרסל אקספרס","אקספרס חיפה- ראול ולנברג","ראול וולנברג 9","חיפה","3499009",NA,NA,32.7801718,34.9851539,"ראול וולנברג 9,חיפה","shufersal","private"
7290027600007,"06/07/2015",7,331,7,1,"שופרסל","שופרסל אקספרס","אקספרס ת""א- תוספתא","תוספתא 15","תל אביב","",NA,NA,32.0974983,34.7987269,"תוספתא 15,תל אביב","shufersal","private"
7290027600007,"06/07/2015",7,335,7,1,"שופרסל","שופרסל אקספרס","אקספרס כ""ס- בן גוריון","בן גוריון 35","כפר סבא","",NA,NA,32.1725843,34.9074262,"בן גוריון 35,כפר סבא","shufersal","private"
7290027600007,"06/07/2015",2,339,7,1,"שופרסל","שופרסל דיל","דיל טבריה- העמקים","העמקים 1","טבריה","1420401",NA,NA,32.7888469,35.5364239,"העמקים 1,טבריה","shufersal","private"
7290027600007,"06/07/2015",2,342,7,1,"שופרסל","שופרסל דיל","דיל כרמיאל- קניון לב","מורד הגיא 100","כרמיאל","2192401",NA,NA,32.908015,35.2934211,"מורד הגיא 100,כרמיאל","shufersal","private"
7290027600007,"06/07/2015",1,9,7,1,"שופרסל","שופרסל שלי","שלי נתניה- ויצמן","שד' ויצמן 27","נתניה","4225012",NA,NA,32.3314229,34.8587878,"שד' ויצמן 27,נתניה","shufersal","private"
7290027600007,"06/07/2015",1,10,7,1,"שופרסל","שופרסל שלי","שלי חולון- חנקין","חנקין  79","חולון","5834321",NA,NA,32.0190267,34.7787693,"חנקין  79,חולון","shufersal","private"
7290027600007,"06/07/2015",1,17,7,1,"שופרסל","שופרסל שלי","שלי חיפה- חורב","חורב 15","חיפה","3434119",NA,NA,32.7840733,34.9869344,"חורב 15,חיפה","shufersal","private"
7290027600007,"06/07/2015",1,19,7,1,"שופרסל","שופרסל שלי","שלי חיפה- זיו","כצנלסון/מנדל 67","חיפה","3276617",NA,NA,32.7940463,34.989571,"כצנלסון/מנדל 67,חיפה","shufersal","private"
7290027600007,"06/07/2015",5,21,7,1,"שופרסל","יש בשכונה","יש מרים ירושלים-  פארן","פארן 7 רמת אשכול","ירושלים","9780209",NA,NA,31.8012849,35.2281633,"פארן 7 רמת אשכול,ירושלים","shufersal","private"
7290027600007,"06/07/2015",1,22,7,1,"שופרסל","שופרסל שלי","שלי נתניה- סמילנסקי","סמילנסקי 13","נתניה","4243111",NA,NA,32.3272741,34.8548871,"סמילנסקי 13,נתניה","shufersal","private"
7290027600007,"06/07/2015",4,35,7,1,"שופרסל","שופרסל דיל אקסטרא","דיל אקסטרה באר-שבע ולפסו","רח' וולפסון 13","באר שבע","8489721",NA,NA,31.24568,34.8006176,"רח' וולפסון 13,באר שבע","shufersal","private"
7290027600007,"06/07/2015",1,38,7,1,"שופרסל","שופרסל שלי","שלי חיפה- דניה","ליבריה 2 דניה","חיפה","3491370",NA,NA,32.769212,35.003784,"ליבריה 2 דניה,חיפה","shufersal","private"
7290027600007,"06/07/2015",1,42,7,1,"שופרסל","שופרסל שלי","שלי ירושלים- ניות","בורלא 1 שכ.ניות","ירושלים","9371401",NA,NA,31.768303,35.202846,"בורלא 1 שכ.ניות,ירושלים","shufersal","private"
7290027600007,"06/07/2015",2,45,7,1,"שופרסל","שופרסל דיל","דיל ירושלים-תלפיות","פייר קניג 35","ירושלים","9346943",NA,NA,31.7535915,35.2141898,"פייר קניג 35,ירושלים","shufersal","private"
7290027600007,"06/07/2015",2,47,7,1,"שופרסל","שופרסל דיל","דיל קטרפילר- ההסתדרות","שדרות סתדרות 251","חיפה","2620241",NA,NA,32.8100357,35.0682247,"שדרות סתדרות 251,חיפה","shufersal","private"
7290027600007,"06/07/2015",2,49,7,1,"שופרסל","שופרסל דיל","דיל ב""ש- הר בוקר","הר בוקר  17","באר שבע","8489819",NA,NA,31.2734262,34.8102629,"הר בוקר  17,באר שבע","shufersal","private"
7290027600007,"06/07/2015",2,55,7,1,"שופרסל","שופרסל דיל","דיל כ""ס- צומת","נתיב האבות 3","כפר סבא","4427728",NA,NA,32.1750166,34.8909233,"נתיב האבות 3,כפר סבא","shufersal","private"
7290027600007,"06/07/2015",1,59,7,1,"שופרסל","שופרסל שלי","שלי פרדס חנה כרכור- הדקל","הדקלים 99","פרדס-חנה","3702195",NA,NA,32.4735228,34.9736856,"הדקלים 99,פרדס-חנה","shufersal","private"
7290027600007,"06/07/2015",5,66,7,1,"שופרסל","יש בשכונה","יש ירושלים- רמות","שד גוםדה מאיר801","ירושלים","9773314",NA,NA,31.8114813,35.2030182,"שד גוםדה מאיר801,ירושלים","shufersal","private"
